30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180
1750 1769 1819 1857 1870 1920 1970 2050 2100 2150 2200 2250 2300 2400 2450 2460 2465 2470 2475 2480 2481 2482 2483 2484 2485 2486 2487 2488 2489 2490 2491 2495 2500 2505 2510 2520 2530 2550 2600 2650 2700 2750 2830 2870 2915 2965 2981 2988 2994 3000 3004 3008 3012 3016 3020 3024 3026 3028 3030 3032 3033 3034 3035 3036 3037 3038 3039 3040 3041 3042 3043 3044 3045 3046 3048 3052 3056 3060 3066 3072 3078 3100 3150 3200 3250 3300 3310 3320 3330 3340 3350 3355 3360 3365 3366 3367 3368 3369 3370 3371 3372 3373 3374 3375 3376 3377 3380 3385 3390 3400 3410 3430 3440 3470 3500 3530 3560 3600 3630 3660 3700 3730 3760 3800 3820 3840 3850 3860 3870 3875 3880 3881 3882 3883 3884 3885 3886 3887 3888 3889 3900 3905 3910 3920 3940 3970 4040 4100 4130 4160 4190 4220 4250 4280 4310 4340 4370 4400 4430 4470 4500 4530 4560 4590 4620 4650 4680 4700 4730 4760 4790 4820 4850 4880 4910 4940 4950 4960 4970 4980 4985 4988 4990 4992 4993 4994 4995 4996 4997 4998 4999 5000 5001 5003 5004 5005 5007 5010 5015 5020 5030 5040 5050 5060 5070 5080 5090 5100 5110 5120 5125 5130 5135 5140 5145 5150 5155 5160 5161 5162 5163 5165 5170 5175 5180 5185 5190 5200 5240 5280 5320 5360 5370 5380 5390 5391 5392 5393 5394 5395 5396 5397 5398 5399 5400 5405 5410 5420 5425 5430 5435 5440 5445 5450 5455 5460 5465 5470 5475 5480 5481 5482 5483 5484 5485 5486 5487 5488 5489 5490 5495 5500 5505 5510 5520 5530 5540 5560 5570 5580 5590 5600 5610 5650 5700 5750 5800 5850 5880 5900 5910 5920 5930 5940 5945 5947 5950 5951 5952 5953 5954 5955 5956 5957 5958 5959 5960 5965 5970 5980 5990 6000 6030 6040 6050 6100 6150 6200 6250 6300 6330 6350 6370 6390 6410 6430 6440 6450 6470 6490 6500 6510 6520 6530 6540 6550 6570 6580 6585 6590 6595 6600 6610 6630 6650 6670 6690 6710 6730 6750 6780 6800 6830 6860 6890																														
1.0014	1.0032	1.0054	0.9947	0.9715	0.9471	0.9333	0.9346	0.9474	0.9637	0.9758	0.979	0.9732	0.9617	0.9497	0.943	0.9465	0.9635	0.9958	1.0435	1.105	1.1778	1.2587	1.3436	1.4283	1.5086	1.5806	1.6406	1.6857	1.7137	1.7232
1	1.0048	1.0089	0.9945	0.9632	0.9313	0.9147	0.919	0.9386	0.9622	0.9788	0.9824	0.9725	0.9539	0.9335	0.9192	0.9178	0.934	0.9707	1.0283	1.1053	1.1989	1.3046	1.4172	1.531	1.64	1.7385	1.8212	1.8836	1.9224	1.9356
0.9992	1.006	1.0112	0.9942	0.9576	0.9209	0.9027	0.9091	0.9331	0.9613	0.9808	0.9846	0.9723	0.9491	0.9235	0.9044	0.8998	0.9155	0.9547	1.0186	1.1055	1.2124	1.3344	1.4653	1.5985	1.7268	1.8431	1.9412	2.0154	2.0617	2.0774
0.9983	1.0074	1.0138	0.9937	0.9512	0.9092	0.8893	0.8981	0.9271	0.9604	0.9831	0.9871	0.972	0.944	0.9126	0.8883	0.8802	0.8951	0.9372	1.0078	1.1058	1.2276	1.3679	1.5197	1.6751	1.8255	1.9626	2.0785	2.1665	2.2214	2.2401
0.9972	1.0093	1.017	0.9928	0.9424	0.8938	0.8719	0.8839	0.9194	0.9593	0.986	0.9902	0.9715	0.9372	0.8985	0.8675	0.8548	0.8687	0.9143	0.9938	1.1061	1.2478	1.4127	1.5927	1.7784	1.9593	2.125	2.2656	2.3726	2.4396	2.4624
0.9962	1.011	1.0197	0.9918	0.9347	0.8804	0.8569	0.8719	0.913	0.9584	0.9885	0.9927	0.971	0.9314	0.8866	0.8498	0.8333	0.8463	0.8948	0.9817	1.1065	1.2654	1.4519	1.657	1.8697	2.0779	2.2694	2.4323	2.5567	2.6347	2.6612
0.9951	1.0131	1.023	0.9902	0.9246	0.8634	0.8382	0.8571	0.9051	0.9573	0.9914	0.9956	0.97	0.924	0.8716	0.8279	0.8066	0.8183	0.8704	0.9666	1.107	1.2879	1.5023	1.7399	1.988	2.2322	2.4577	2.6503	2.7977	2.8902	2.9218
0.9936	1.0159	1.0269	0.9877	0.9112	0.8413	0.8143	0.8384	0.8954	0.9561	0.9949	0.9988	0.9682	0.914	0.8522	0.7998	0.7724	0.7824	0.8389	0.947	1.1077	1.3177	1.5693	1.8507	2.1467	2.44	2.7123	2.9458	3.1249	3.2376	3.276
0.9916	1.0196	1.0318	0.9834	0.8924	0.8115	0.7828	0.8142	0.8831	0.9546	0.9991	1.0021	0.9648	0.9001	0.8262	0.7626	0.7273	0.7349	0.797	0.9207	1.1089	1.3588	1.6621	2.0052	2.3694	2.733	3.0726	3.3651	3.5904	3.7323	3.7808
0.9888	1.0248	1.0377	0.9758	0.8647	0.7695	0.7398	0.7822	0.8673	0.9527	1.0038	1.0047	0.9579	0.879	0.7894	0.7112	0.6652	0.6693	0.7386	0.8839	1.1108	1.4184	1.7981	2.2333	2.7007	3.1714	3.6142	3.9978	4.2944	4.4818	4.5458
